id,year,month,week_period,train_station_name,rail_direction,train_number,operator,makat,direction,alternative,departure_time,avg_passengers_per_trip,arrival_time_to_station,arrival_time_window,minutes_gap_bus_to_rail,recommended_minutes,observations_count,on_time_count,on_time_percentage,is_bus_on_time,is_gold_train,rishui_train_arrival_time,signage,train_ascending_amount,train_station_code,on_time_percentage_by_train,express_train,on_time_percentage_by_train_station,duration_from_current_station_to_hashalom,on_time_percentage_by_makat
183,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",632,"דן בדרום",61015,1,#,08:50,15.4,09:15:49,5.0,8.18,NULL,20,12,60.00,1,לא,09:24:00,15,158,5900,37.00,רגיל,33.00,56,35.00
184,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",634,"דן בדרום",61015,1,#,09:25,12.2,09:44:10,4.0,19.83,5,19,1,5.00,0,לא,10:04:00,15,79,5900,27.00,אקספרס,33.00,46,35.00
185,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",634,"דן בדרום",61015,1,#,09:50,10.8,10:11:42,3.0,-7.7,-20,17,0,0.00,0,לא,10:04:00,15,79,5900,27.00,אקספרס,33.00,46,35.00
186,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",638,"דן בדרום",61015,1,#,10:25,10.4,10:45:28,3.0,18.53,5,20,1,5.00,0,לא,11:04:00,15,48,5900,16.00,אקספרס,33.00,46,35.00
187,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",638,"דן בדרום",61015,1,#,10:50,9.5,11:12:17,8.0,-8.28,-20,20,0,0.00,0,לא,11:04:00,15,48,5900,16.00,אקספרס,33.00,46,35.00
188,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",642,"דן בדרום",61015,1,#,11:25,7,11:46:29,3.0,17.52,5,19,1,5.00,0,לא,12:04:00,15,29,5900,21.00,אקספרס,33.00,46,35.00
189,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",642,"דן בדרום",61015,1,#,11:50,9.7,12:13:13,3.0,-9.22,-20,20,0,0.00,0,לא,12:04:00,15,29,5900,21.00,אקספרס,33.00,46,35.00
190,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",646,"דן בדרום",61015,1,#,12:25,9.8,12:46:20,2.0,17.67,5,18,2,11.00,0,לא,13:04:00,15,48,5900,22.00,אקספרס,33.00,46,35.00
191,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",646,"דן בדרום",61015,1,#,12:50,13,13:13:22,3.0,-9.37,-20,20,0,0.00,0,לא,13:04:00,15,48,5900,22.00,אקספרס,33.00,46,35.00
192,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",650,"דן בדרום",61015,1,#,13:25,17.7,13:51:29,3.0,12.52,NULL,20,16,80.00,1,לא,14:04:00,15,88,5900,37.00,אקספרס,33.00,46,35.00
193,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",650,"דן בדרום",61015,1,#,13:50,12.4,14:14:20,4.0,-10.33,-20,17,0,0.00,0,לא,14:04:00,15,88,5900,37.00,אקספרס,33.00,46,35.00
194,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",654,"דן בדרום",61015,1,#,14:25,13.8,14:49:53,4.0,14.12,NULL,20,9,45.00,1,לא,15:04:00,15,65,5900,38.00,אקספרס,33.00,46,35.00
195,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",656,"דן בדרום",61015,1,#,14:50,13.4,15:13:49,2.0,10.18,NULL,18,14,78.00,1,לא,15:24:00,15,103,5900,52.00,רגיל,33.00,56,35.00
196,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",658,"דן בדרום",61015,1,#,15:25,13.2,15:50:10,2.0,13.83,NULL,18,13,72.00,1,לא,16:04:00,15,66,5900,50.00,אקספרס,33.00,46,35.00
197,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",660,"דן בדרום",61015,1,#,15:45,11.3,16:12:42,4.0,11.3,NULL,19,13,68.00,1,לא,16:24:00,15,83,5900,53.00,רגיל,33.00,56,35.00
198,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",662,"דן בדרום",61015,1,#,16:25,11.9,16:51:03,2.0,12.95,NULL,19,17,89.00,1,לא,17:04:00,15,50,5900,55.00,אקספרס,33.00,46,35.00
199,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",664,"דן בדרום",61015,1,#,16:45,5.5,17:12:23,7.0,11.62,NULL,18,2,11.00,1,לא,17:24:00,15,99,5900,26.00,רגיל,33.00,56,35.00
200,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",666,"דן בדרום",61015,1,#,17:25,9.2,17:48:43,3.0,15.28,5,19,10,53.00,0,לא,18:04:00,15,33,5900,46.00,אקספרס,33.00,46,35.00
201,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",668,"דן בדרום",61015,1,#,17:45,5.9,18:06:54,3.0,17.1,5,17,3,18.00,0,לא,18:24:00,15,37,5900,31.00,רגיל,33.00,56,35.00
202,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",670,"דן בדרום",61015,1,#,18:25,6.4,18:51:52,6.0,12.13,NULL,20,6,30.00,1,לא,19:04:00,15,40,5900,47.00,אקספרס,33.00,46,35.00
203,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",672,"דן בדרום",61015,1,#,18:50,4.2,19:11:45,4.0,12.25,NULL,20,15,75.00,1,לא,19:24:00,15,37,5900,62.00,רגיל,33.00,56,35.00
204,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",674,"דן בדרום",61015,1,#,19:25,5,19:48:06,3.0,15.9,5,20,5,25.00,0,לא,20:04:00,15,22,5900,15.00,אקספרס,33.00,46,35.00
205,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",674,"דן בדרום",61015,1,#,19:50,4,20:09:13,2.0,-5.22,-15,19,0,0.00,0,לא,20:04:00,15,22,5900,15.00,אקספרס,33.00,46,35.00
206,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",678,"דן בדרום",61015,1,#,20:30,5.1,20:50:28,4.0,13.53,NULL,17,11,65.00,1,לא,21:04:00,15,23,5900,28.00,רגיל,33.00,53,35.00
207,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",682,"דן בדרום",61015,1,#,21:30,2.6,21:48:19,1.0,15.68,5,19,5,26.00,0,לא,22:04:00,15,20,5900,11.00,רגיל,33.00,53,35.00
208,2026,2,"יום חול",אשקלון,"לכיוון תל אביב",686,"דן בדרום",61015,1,#,22:30,4,22:47:18,1.0,19.7,5,20,0,0.00,0,לא,23:07:00,15,15,5900,1.00,רגיל,33.00,53,35.00
209,2026,2,"יום חול",סגולה,"לכיוון תל אביב",615,"אלקטרה אפיקים",34063,1,0,05:45,13.2,06:04:11,1.0,12.82,NULL,20,18,90.00,1,לא,06:17:00,63,10,4250,90.00,אקספרס,40.00,24,40.00
210,2026,2,"יום חול",סגולה,"לכיוון תל אביב",617,"אלקטרה אפיקים",34063,1,0,06:10,9.7,06:30:32,2.0,16.47,5,20,4,20.00,0,לא,06:47:00,63,18,4250,20.00,אקספרס,40.00,24,40.00
211,2026,2,"יום חול",סגולה,"לכיוון תל אביב",619,"אלקטרה אפיקים",34063,1,0,06:40,17.2,06:59:11,2.0,17.82,5,20,1,5.00,0,לא,07:17:00,63,35,4250,5.00,אקספרס,40.00,24,40.00
212,2026,2,"יום חול",סגולה,"לכיוון תל אביב",621,"אלקטרה אפיקים",34063,1,0,07:05,24.6,07:33:36,4.0,13.4,NULL,19,11,58.00,1,לא,07:47:00,63,54,4250,58.00,אקספרס,40.00,24,40.00
213,2026,2,"יום חול",סגולה,"לכיוון תל אביב",623,"אלקטרה אפיקים",34063,1,0,07:30,18.4,08:01:22,3.0,15.63,5,20,8,40.00,0,לא,08:17:00,63,93,4250,40.00,אקספרס,40.00,24,40.00
214,2026,2,"יום חול",סגולה,"לכיוון תל אביב",311,"אלקטרה אפיקים",34063,1,0,07:55,22.6,08:27:14,3.0,4.77,-5,20,1,5.00,0,לא,08:32:00,63,57,4250,5.00,אקספרס,40.00,24,40.00
215,2026,2,"יום חול",סגולה,"לכיוון תל אביב",313,"אלקטרה אפיקים",34063,1,0,08:15,15.8,08:47:31,8.0,14.48,NULL,20,5,25.00,1,לא,09:02:00,63,36,4250,25.00,אקספרס,40.00,24,40.00
216,2026,2,"יום חול",סגולה,"לכיוון תל אביב",627,"אלקטרה אפיקים",34063,1,0,08:35,12.1,09:02:17,7.0,14.72,NULL,20,7,35.00,1,לא,09:17:00,63,42,4250,35.00,אקספרס,40.00,24,40.00
