Year,Month,WeekPeriod,train_station_code,StationName,Train_number,Planned_Train_Departure_Time,PassengersAscending,PassengersDescending
2025,12,יום חול,1300,חוצות מפרץ,475,23:00:00,16.0,2.0
2025,12,יום חול,2200,בת גלים,8180,23:00:00,1.0,186.0
2025,12,יום חול,4600,השלום,287,23:00:00,820.0,379.0
2025,12,יום חול,4680,בת ים יוספטל,679,23:00:00,226.0,920.0
2025,12,יום חול,6150,קרית מלאכי,51,23:00:00,23.0,420.0
2025,12,יום חול,5900,,294,23:00:00,,
2025,12,יום חול,6150,,51,23:00:00,,
2026,1,יום חול,1300,חוצות מפרץ,475,23:00:00,24.0,3.0
2025,12,שבת,2100,חיפה מרכז,7124,23:00:00,4.0,2.0
2026,1,יום חול,4600,השלום,287,23:00:00,688.0,272.0
2026,1,יום חול,6150,קרית מלאכי,51,23:00:00,16.0,335.0
2026,1,יום חול,4680,בת ים יוספטל,679,23:00:00,143.0,633.0
2026,1,שבת,2100,חיפה מרכז,7124,23:00:00,2.0,2.0
2025,12,יום חול,2800,בנימינה,184,23:01:00,398.0,1227.0
2026,1,יום חול,2800,בנימינה,184,23:01:00,835.0,2026.0
2025,12,יום חול,680,ירושלים/יצחק נבון,782,23:02:00,4134.0,0.0
2025,12,יום חול,3700,תל אביב מרכז,682,23:02:00,298.0,722.0
2025,12,יום חול,3700,תל אביב מרכז,535,23:02:00,592.0,0.0
2025,12,יום חול,3700,תל אביב מרכז,290,23:02:00,1801.0,319.0
2025,12,שבת,3400,בית יהושע,7222,23:02:00,1.0,77.0
2025,12,שבת,4100,בני ברק,7614,23:02:00,2.0,16.0
2026,1,יום חול,680,ירושלים/יצחק נבון,782,23:02:00,2713.0,0.0
2026,1,יום חול,3700,תל אביב מרכז,682,23:02:00,260.0,382.0
2026,1,יום חול,3700,תל אביב מרכז,535,23:02:00,423.0,0.0
2026,1,שבת,3400,בית יהושע,7222,23:02:00,6.0,80.0
2026,1,שבת,4100,בני ברק,7614,23:02:00,5.0,8.0
2026,1,יום חול,3700,תל אביב מרכז,290,23:02:00,1517.0,285.0
2025,12,יום חול,4900,,780,23:03:00,,
2025,12,יום חול,4900,תל אביב ההגנה,780,23:03:00,58.0,1280.0
2025,12,יום חול,4690,בת ים קוממיות,679,23:03:00,99.0,693.0
2026,1,יום חול,3310,,289,23:03:00,,
2026,1,יום חול,4690,בת ים קוממיות,679,23:03:00,72.0,227.0
2026,1,יום חול,4900,תל אביב ההגנה,780,23:03:00,62.0,1054.0
2025,12,יום חול,2500,עתלית,8180,23:04:00,0.0,17.0
2025,12,יום חול,2500,,8180,23:04:00,,
2025,12,יום חול,5200,רחובות,285,23:04:00,241.0,1569.0
2025,12,שבת,5300,באר יעקב,7223,23:04:00,9.0,29.0
2026,1,יום חול,5200,,285,23:04:00,,
2026,1,שבת,5300,באר יעקב,7223,23:04:00,1.0,31.0
2026,1,יום חול,5200,רחובות,285,23:04:00,213.0,747.0
2026,1,יום חול,9650,נתיבות,877,23:04:00,62.0,0.0
2025,12,יום חול,1220,מרכזית המפרץ/קו החוף,475,23:05:00,14.0,107.0
2025,12,יום חול,4900,תל אביב ההגנה,287,23:05:00,439.0,286.0
2025,12,יום חול,8600,"נתב""ג",781,23:05:00,1327.0,159.0
2026,1,יום חול,1220,מרכזית המפרץ/קו החוף,475,23:05:00,26.0,83.0
2026,1,יום חול,4900,תל אביב ההגנה,287,23:05:00,358.0,196.0
2026,1,יום חול,8600,"נתב""ג",781,23:05:00,979.0,173.0
2025,12,יום חול,3100,חדרה מערב,184,23:06:00,100.0,774.0
2025,12,יום חול,3600,תא אוניברסיטה,290,23:06:00,1001.0,243.0
2025,12,יום חול,4600,השלום,535,23:06:00,858.0,5.0
2025,12,שבת,5800,אשדוד עד הלום,7615,23:06:00,68.0,63.0
2026,1,יום חול,3600,תא אוניברסיטה,290,23:06:00,1016.0,185.0
2026,1,יום חול,4600,השלום,535,23:06:00,652.0,0.0
2026,1,שבת,5800,אשדוד עד הלום,7615,23:06:00,89.0,86.0
2025,12,יום חול,3600,,682,23:07:00,,
2025,12,יום חול,3600,תא אוניברסיטה,682,23:07:00,1049.0,357.0
2025,12,יום חול,3600,תא אוניברסיטה,53,23:07:00,440.0,0.0
2025,12,יום חול,4600,,780,23:07:00,,
2025,12,יום חול,4600,השלום,780,23:07:00,160.0,934.0
2025,12,שבת,1260,עפולה,7064,23:07:00,5.0,45.0
2025,12,שבת,4170,קרית אריה,7614,23:07:00,0.0,63.0
2025,12,יום חול,9800,"רשל""צ משה דיין",679,23:07:00,454.0,1186.0
2025,12,שבת,1220,מרכזית המפרץ/קו החוף,7124,23:07:00,5.0,2.0
2026,1,יום חול,4600,השלום,780,23:07:00,151.0,790.0
2026,1,יום חול,3600,תא אוניברסיטה,682,23:07:00,495.0,347.0
2026,1,יום חול,5900,אשקלון,8685,23:07:00,3.0,27.0
2026,1,שבת,4170,קרית אריה,7614,23:07:00,8.0,31.0
2026,1,יום חול,9800,"רשל""צ משה דיין",679,23:07:00,411.0,656.0
2026,1,שבת,1220,מרכזית המפרץ/קו החוף,7124,23:07:00,1.0,2.0
2026,1,שבת,1260,עפולה,7064,23:07:00,1.0,65.0
2025,12,יום חול,1500,עכו,182,23:08:00,51.0,2094.0
2025,12,יום חול,1500,,182,23:08:00,,
2025,12,שבת,3300,נתניה,7222,23:08:00,9.0,159.0
2026,1,יום חול,1500,עכו,182,23:08:00,46.0,1758.0
2026,1,שבת,3300,נתניה,7222,23:08:00,7.0,238.0
2025,12,יום חול,3700,תל אביב מרכז,53,23:09:00,411.0,2.0
2025,12,שבת,4900,תל אביב ההגנה,7722,23:09:00,7.0,182.0
2026,1,יום חול,300,,133,23:09:00,,
2026,1,יום חול,3700,תל אביב מרכז,8687,23:09:00,23.0,0.0
2026,1,יום חול,3700,תל אביב מרכז,53,23:09:00,971.0,0.0
2026,1,שבת,4900,תל אביב ההגנה,7722,23:09:00,5.0,186.0
2025,12,שבת,5200,רחובות,7223,23:10:00,14.0,102.0
2025,12,יום חול,5800,,294,23:10:00,,
2026,1,שבת,5200,רחובות,7223,23:10:00,25.0,157.0
2025,12,יום חול,2300,חוף הכרמל,474,23:11:00,311.0,0.0
2025,12,יום חול,3600,תא אוניברסיטה,783,23:11:00,345.0,31.0
2025,12,יום חול,4900,תל אביב ההגנה,535,23:11:00,395.0,17.0
2025,12,שבת,1300,חוצות מפרץ,7124,23:11:00,2.0,0.0
2026,1,יום חול,3600,תא אוניברסיטה,783,23:11:00,401.0,10.0
2026,1,יום חול,2300,חוף הכרמל,474,23:11:00,303.0,0.0
2026,1,יום חול,4900,תל אביב ההגנה,535,23:11:00,311.0,10.0
2026,1,שבת,1300,חוצות מפרץ,7124,23:11:00,0.0,0.0
2025,12,יום חול,1230,מרכזית המפרץ,99,23:12:00,1.0,105.0
2025,12,יום חול,1300,חוצות מפרץ,137,23:12:00,154.0,30.0
2025,12,יום חול,3700,תל אביב מרכז,780,23:12:00,88.0,1278.0
2025,12,יום חול,4100,בני ברק,682,23:12:00,79.0,85.0
2025,12,יום חול,3700,תל אביב מרכז,53,23:12:00,503.0,13.0
2025,12,יום חול,5410,יבנה מזרח,285,23:12:00,34.0,583.0
2025,12,שבת,4250,סגולה,7614,23:12:00,2.0,23.0
2026,1,יום חול,1230,מרכזית המפרץ,99,23:12:00,0.0,102.0
2026,1,יום חול,3700,תל אביב מרכז,780,23:12:00,80.0,857.0
2026,1,יום חול,1300,חוצות מפרץ,137,23:12:00,156.0,14.0
2026,1,יום חול,4100,בני ברק,682,23:12:00,80.0,82.0
2026,1,יום חול,5410,יבנה מזרח,285,23:12:00,21.0,361.0
2026,1,יום חול,4600,השלום,8687,23:12:00,20.0,0.0
2026,1,שבת,4250,סגולה,7614,23:12:00,0.0,18.0
2026,1,שבת,7300,באר שבע צפון,7843,23:12:00,1.0,3.0
2026,1,יום חול,9700,אופקים,877,23:12:00,14.0,25.0
2025,12,יום חול,2820,קיסריה פרדס חנה,184,23:13:00,13.0,437.0
2025,12,יום חול,4800,כפר חבד,287,23:13:00,173.0,377.0
2025,12,שבת,4600,השלום,7722,23:13:00,15.0,118.0
2026,1,יום חול,4800,כפר חבד,287,23:13:00,135.0,241.0
2026,1,שבת,4600,השלום,7722,23:13:00,23.0,127.0
2025,12,יום חול,2300,,8180,23:14:00,,
2025,12,יום חול,2500,עתלית,184,23:14:00,22.0,283.0
2025,12,יום חול,3500,הרצליה,290,23:14:00,1282.0,574.0
2025,12,יום חול,2300,חוף הכרמל,8180,23:14:00,0.0,77.0
2025,12,יום חול,4600,השלום,53,23:14:00,565.0,2.0
2025,12,יום חול,4900,תל אביב ההגנה,54,23:14:00,13.0,355.0
2025,12,יום חול,4900,,54,23:14:00,,
2026,1,יום חול,2500,עתלית,184,23:14:00,16.0,413.0
2026,1,יום חול,3500,הרצליה,290,23:14:00,1348.0,497.0
2026,1,יום חול,4600,השלום,53,23:14:00,1093.0,3.0
2026,1,יום חול,4900,תל אביב ההגנה,54,23:14:00,12.0,364.0
2025,12,יום חול,3600,תא אוניברסיטה,780,23:16:00,61.0,870.0
2025,12,יום חול,3700,תל אביב מרכז,783,23:16:00,987.0,97.0
2025,12,שבת,5900,אשקלון,7615,23:16:00,29.0,139.0
2025,12,יום חול,7000,קרית גת,51,23:16:00,47.0,1197.0
2025,12,יום חול,9000,יבנה מערב,679,23:16:00,97.0,1348.0
2025,12,שבת,1230,מרכזית המפרץ,7063,23:16:00,4.0,27.0
2026,1,יום חול,3700,תל אביב מרכז,783,23:16:00,821.0,108.0
2026,1,יום חול,3600,תא אוניברסיטה,780,23:16:00,47.0,639.0
2026,1,יום חול,7000,קרית גת,51,23:16:00,45.0,798.0
2026,1,יום חול,9000,יבנה מערב,679,23:16:00,88.0,659.0
2026,1,שבת,1230,מרכזית המפרץ,7063,23:16:00,7.0,40.0
2026,1,שבת,5900,אשקלון,7615,23:16:00,40.0,216.0
2025,12,יום חול,1220,מרכזית המפרץ/קו החוף,137,23:17:00,470.0,141.0
2025,12,יום חול,2800,בנימינה,184,23:17:00,246.0,1064.0
2025,12,יום חול,4170,קרית אריה,682,23:17:00,82.0,329.0
2025,12,יום חול,4600,השלום,53,23:17:00,877.0,17.0
2025,12,שבת,3100,חדרה מערב,7222,23:17:00,3.0,130.0
2026,1,יום חול,1220,מרכזית המפרץ/קו החוף,137,23:17:00,375.0,121.0
2026,1,יום חול,4170,קרית אריה,682,23:17:00,70.0,214.0
2026,1,שבת,3100,חדרה מערב,7222,23:17:00,6.0,128.0
2026,1,יום חול,4900,תל אביב ההגנה,8687,23:17:00,37.0,0.0
2025,12,יום חול,4600,,54,23:18:00,,
2025,12,יום חול,4600,השלום,54,23:18:00,31.0,352.0
2025,12,שבת,8800,ראש העין צפון,7614,23:18:00,4.0,50.0
2025,12,שבת,3600,תא אוניברסיטה,7617,23:18:00,307.0,8.0
2025,12,שבת,2300,חוף הכרמל,7066,23:18:00,12.0,0.0
2025,12,שבת,3700,תל אביב מרכז,7722,23:18:00,20.0,163.0
2025,12,שבת,5000,לוד,7905,23:18:00,2.0,0.0
2026,1,יום חול,4600,השלום,54,23:18:00,9.0,375.0
2026,1,שבת,8800,ראש העין צפון,7614,23:18:00,5.0,33.0
2026,1,שבת,3700,תל אביב מרכז,7722,23:18:00,25.0,169.0
2026,1,יום חול,9600,שדרות,8685,23:18:00,3.0,9.0
2026,1,שבת,3600,תא אוניברסיטה,7617,23:18:00,55.0,8.0
2026,1,שבת,2300,חוף הכרמל,7066,23:18:00,28.0,0.0
2026,1,שבת,5000,לוד,7905,23:18:00,3.0,0.0
2025,12,יום חול,2200,בת גלים,8180,23:19:00,0.0,33.0
2025,12,יום חול,2200,,8180,23:19:00,,
2025,12,יום חול,2200,בת גלים,474,23:19:00,186.0,21.0
2025,12,יום חול,5410,,294,23:19:00,,
2025,12,יום חול,5800,,686,23:19:00,,
2025,12,שבת,5410,יבנה מזרח,7223,23:19:00,1.0,23.0
2026,1,יום חול,2200,בת גלים,474,23:19:00,135.0,24.0
2026,1,שבת,5410,יבנה מזרח,7223,23:19:00,0.0,32.0
2025,12,יום חול,4600,השלום,783,23:20:00,1299.0,93.0
2025,12,יום חול,4900,תל אביב ההגנה,53,23:20:00,183.0,7.0
2025,12,יום חול,4900,תל אביב ההגנה,186,23:20:00,718.0,367.0
2025,12,יום חול,4900,,53,23:20:00,,
2025,12,יום חול,4900,,186,23:20:00,,
2025,12,שבת,9000,,7616,23:20:00,,
2026,1,יום חול,4600,השלום,783,23:20:00,1169.0,101.0
2026,1,יום חול,4900,תל אביב ההגנה,186,23:20:00,639.0,367.0
2026,1,יום חול,4900,תל אביב ההגנה,53,23:20:00,630.0,31.0
2025,12,יום חול,3600,תא אוניברסיטה,289,23:21:00,496.0,114.0
2025,12,יום חול,4250,סגולה,682,23:21:00,10.0,308.0
2025,12,יום חול,5150,לוד גני אביב,535,23:21:00,2.0,566.0
2025,12,יום חול,5800,אשדוד עד הלום,285,23:21:00,352.0,1884.0
2025,12,יום חול,5800,,285,23:21:00,,
2025,12,יום חול,5000,לוד,287,23:21:00,64.0,1255.0
2026,1,יום חול,4250,סגולה,682,23:21:00,10.0,193.0
2026,1,יום חול,3600,תא אוניברסיטה,289,23:21:00,392.0,71.0
2026,1,יום חול,5150,לוד גני אביב,535,23:21:00,5.0,498.0
2026,1,יום חול,4640,צומת חולון,8687,23:21:00,0.0,0.0
2026,1,יום חול,5000,לוד,287,23:21:00,61.0,957.0
2026,1,יום חול,5800,אשדוד עד הלום,285,23:21:00,297.0,953.0
2025,12,שבת,3600,תא אוניברסיטה,7722,23:22:00,99.0,40.0
2026,1,שבת,3600,תא אוניברסיטה,7722,23:22:00,27.0,72.0
2025,12,יום חול,3400,בית יהושע,290,23:23:00,42.0,1048.0
2025,12,יום חול,4900,תל אביב ההגנה,53,23:23:00,420.0,31.0
2025,12,שבת,3700,תל אביב מרכז,7617,23:23:00,38.0,57.0
2025,12,שבת,2820,קיסריה פרדס חנה,7222,23:23:00,0.0,60.0
2026,1,יום חול,3400,בית יהושע,290,23:23:00,41.0,1240.0
2026,1,שבת,3700,תל אביב מרכז,7617,23:23:00,56.0,39.0
2026,1,שבת,2820,קיסריה פרדס חנה,7222,23:23:00,0.0,74.0
2025,12,יום חול,2300,חוף הכרמל,184,23:24:00,290.0,1951.0
2025,12,יום חול,2100,חיפה מרכז,474,23:24:00,604.0,5.0
2025,12,יום חול,4600,,186,23:24:00,,
2025,12,יום חול,4600,השלום,186,23:24:00,2824.0,200.0
2025,12,שבת,3700,תל אביב מרכז,7145,23:24:00,48.0,0.0
2025,12,שבת,8700,כפר סבא,7614,23:24:00,2.0,63.0
2026,1,יום חול,2100,חיפה מרכז,474,23:24:00,381.0,11.0
2026,1,יום חול,2300,חוף הכרמל,184,23:24:00,465.0,2815.0
2026,1,שבת,3700,תל אביב מרכז,7145,23:24:00,32.0,0.0
2026,1,שבת,8700,כפר סבא,7614,23:24:00,0.0,28.0
2026,1,יום חול,4600,השלום,186,23:24:00,2312.0,189.0
2025,12,יום חול,4900,תל אביב ההגנה,783,23:25:00,1034.0,70.0
2026,1,יום חול,4660,חולון וולפסון,8687,23:25:00,0.0,5.0
2026,1,יום חול,4900,תל אביב ההגנה,783,23:25:00,931.0,80.0
2025,12,יום חול,3700,תל אביב מרכז,289,23:26:00,434.0,848.0
2025,12,שבת,4600,השלום,7617,23:26:00,67.0,38.0
2025,12,שבת,3600,תא אוניברסיטה,7225,23:26:00,130.0,33.0
2025,12,יום חול,8800,ראש העין צפון,682,23:26:00,18.0,739.0
2025,12,שבת,2200,בת גלים,7066,23:26:00,0.0,7.0
2026,1,יום חול,3700,תל אביב מרכז,289,23:26:00,375.0,616.0
2026,1,יום חול,5200,,294,23:26:00,,
2026,1,שבת,2200,בת גלים,7066,23:26:00,7.0,12.0
2026,1,שבת,3600,תא אוניברסיטה,7225,23:26:00,141.0,31.0
2026,1,שבת,4600,השלום,7617,23:26:00,80.0,13.0
2026,1,יום חול,8800,ראש העין צפון,682,23:26:00,13.0,473.0
2025,12,יום חול,3310,,290,23:27:00,,
2025,12,יום חול,3310,נתניה קריית ספיר,290,23:27:00,86.0,461.0
2025,12,יום חול,5800,,679,23:27:00,,
2025,12,יום חול,5800,אשדוד עד הלום,679,23:27:00,280.0,1311.0
2025,12,יום חול,5300,באר יעקב,287,23:27:00,4.0,437.0
2026,1,יום חול,3310,נתניה קריית ספיר,290,23:27:00,185.0,396.0
2026,1,יום חול,5300,באר יעקב,287,23:27:00,3.0,284.0
2026,1,יום חול,5300,,287,23:27:00,,
2026,1,יום חול,5800,אשדוד עד הלום,679,23:27:00,294.0,989.0
2025,12,יום חול,3300,,291,23:28:00,,
2025,12,יום חול,5000,לוד,535,23:28:00,173.0,147.0
2025,12,שבת,9600,שדרות,7615,23:28:00,1.0,60.0
2025,12,שבת,9200,הוד השרון,7614,23:28:00,1.0,66.0
2026,1,יום חול,5000,לוד,535,23:28:00,154.0,154.0
2026,1,שבת,9200,הוד השרון,7614,23:28:00,6.0,39.0
2026,1,שבת,9600,שדרות,7615,23:28:00,1.0,78.0
2025,12,יום חול,3700,תל אביב מרכז,186,23:29:00,2095.0,259.0
2025,12,שבת,5800,אשדוד עד הלום,7223,23:29:00,25.0,47.0
2025,12,שבת,680,ירושלים/יצחק נבון,7546,23:29:00,82.0,0.0
2025,12,שבת,4600,השלום,7145,23:29:00,49.0,0.0
2026,1,יום חול,3700,תל אביב מרכז,186,23:29:00,1839.0,213.0
2026,1,שבת,680,ירושלים/יצחק נבון,7546,23:29:00,103.0,0.0
2026,1,שבת,5800,אשדוד עד הלום,7223,23:29:00,36.0,40.0
2026,1,שבת,4600,השלום,7145,23:29:00,59.0,1.0
2025,12,יום חול,2200,בת גלים,184,23:30:00,50.0,451.0
2025,12,יום חול,2500,עתלית,184,23:30:00,9.0,230.0
2025,12,יום חול,2200,,184,23:30:00,,
2025,12,יום חול,3600,תא אוניברסיטה,135,23:30:00,278.0,625.0
2025,12,יום חול,4600,השלום,289,23:30:00,1308.0,323.0
2025,12,שבת,2100,חיפה מרכז,7066,23:30:00,3.0,2.0
2026,1,יום חול,2200,בת גלים,184,23:30:00,75.0,845.0
2026,1,יום חול,3600,תא אוניברסיטה,135,23:30:00,243.0,376.0
2026,1,יום חול,4600,השלום,289,23:30:00,947.0,278.0
2026,1,שבת,2100,חיפה מרכז,7066,23:30:00,4.0,3.0
2026,1,יום חול,4680,בת ים יוספטל,8687,23:30:00,2.0,9.0
2026,1,יום חול,7300,באר שבע צפון,877,23:30:00,0.0,23.0
2025,12,שבת,3700,תל אביב מרכז,7225,23:31:00,55.0,147.0
2026,1,שבת,3700,תל אביב מרכז,7225,23:31:00,70.0,244.0
2025,12,יום חול,680,ירושלים/יצחק נבון,784,23:32:00,3658.0,0.0
2025,12,יום חול,1220,מרכזית המפרץ/קו החוף,474,23:32:00,143.0,50.0
2025,12,יום חול,3300,נתניה,290,23:32:00,81.0,2092.0
2025,12,יום חול,3700,תל אביב מרכז,54,23:32:00,3.0,38.0
2025,12,יום חול,3700,,54,23:32:00,,
2025,12,יום חול,5010,רמלה,535,23:32:00,22.0,374.0
2025,12,יום חול,8700,כפר סבא,682,23:32:00,4.0,682.0
2025,12,שבת,3600,תא אוניברסיטה,7723,23:32:00,60.0,3.0
2025,12,שבת,4900,תל אביב ההגנה,7617,23:32:00,57.0,31.0
2025,12,שבת,300,פאתי מודיעין,7148,23:32:00,9.0,0.0
2026,1,יום חול,680,ירושלים/יצחק נבון,784,23:32:00,2347.0,0.0
2026,1,יום חול,1220,מרכזית המפרץ/קו החוף,474,23:32:00,113.0,30.0
2026,1,יום חול,3300,נתניה,290,23:32:00,145.0,2028.0
2026,1,יום חול,5010,רמלה,535,23:32:00,9.0,253.0
2026,1,שבת,300,,7148,23:32:00,,
2026,1,יום חול,8700,כפר סבא,682,23:32:00,6.0,501.0
2026,1,שבת,3600,תא אוניברסיטה,7723,23:32:00,196.0,2.0
2026,1,שבת,4900,תל אביב ההגנה,7617,23:32:00,76.0,20.0
2026,1,שבת,300,פאתי מודיעין,7148,23:32:00,8.0,0.0
2025,12,יום חול,3600,תא אוניברסיטה,186,23:33:00,1772.0,171.0
2025,12,שבת,4900,תל אביב ההגנה,7224,23:33:00,51.0,32.0
2026,1,יום חול,3600,תא אוניברסיטה,186,23:33:00,1860.0,149.0
2026,1,יום חול,4690,בת ים קוממיות,8687,23:33:00,4.0,3.0
2026,1,שבת,4900,תל אביב ההגנה,7224,23:33:00,58.0,33.0
2025,12,יום חול,3600,תא אוניברסיטה,683,23:34:00,493.0,72.0
2025,12,שבת,4680,בת ים יוספטל,7616,23:34:00,6.0,27.0
2026,1,יום חול,3600,תא אוניברסיטה,683,23:34:00,632.0,53.0
2026,1,שבת,4680,בת ים יוספטל,7616,23:34:00,7.0,23.0
2025,12,יום חול,2100,חיפה מרכז,184,23:35:00,101.0,661.0
2025,12,יום חול,3700,תל אביב מרכז,135,23:35:00,296.0,1945.0
2025,12,יום חול,4900,,782,23:35:00,,
2025,12,יום חול,4900,תל אביב ההגנה,289,23:35:00,656.0,218.0
2025,12,יום חול,4900,תל אביב ההגנה,782,23:35:00,109.0,1207.0
2025,12,יום חול,8550,להבים רהט,51,23:35:00,5.0,433.0
2025,12,יום חול,9200,,682,23:35:00,,
2025,12,יום חול,8600,"נתב""ג",783,23:35:00,802.0,369.0
2025,12,שבת,4600,השלום,7225,23:35:00,128.0,59.0
2025,12,יום חול,9200,הוד השרון,682,23:35:00,5.0,461.0
2026,1,יום חול,2100,חיפה מרכז,184,23:35:00,147.0,1093.0
2025,12,שבת,4900,תל אביב ההגנה,7145,23:35:00,44.0,9.0
2026,1,יום חול,3700,תל אביב מרכז,135,23:35:00,291.0,1332.0
2026,1,יום חול,4900,תל אביב ההגנה,289,23:35:00,506.0,171.0
2026,1,יום חול,8550,להבים רהט,51,23:35:00,4.0,291.0
2026,1,יום חול,8600,"נתב""ג",783,23:35:00,828.0,371.0
2026,1,יום חול,9200,הוד השרון,682,23:35:00,11.0,375.0
2026,1,יום חול,4900,תל אביב ההגנה,782,23:35:00,68.0,932.0
2026,1,שבת,4600,השלום,7225,23:35:00,130.0,81.0
2026,1,שבת,4900,תל אביב ההגנה,7145,23:35:00,52.0,6.0
