Year,Month,WeekPeriod,train_station_code,StationName,Train_number,Planned_Train_Arrivel_Time,PassengersAscending,PassengersDescending
2025,11,יום חול,1240,כפר יהושע,73,10:01:00,751.0,133.0
2025,11,יום חול,2100,חיפה מרכז,29,10:01:00,670.0,468.0
2025,10,שישי,7300,באר שבע צפון,6852,10:01:00,7.0,4.0
2025,11,שישי,3300,נתניה,6229,10:01:00,259.0,53.0
2025,11,שישי,2200,בת גלים,6031,10:01:00,182.0,16.0
2025,11,שישי,2200,בת גלים,8031,10:01:00,17.0,10.0
2025,11,שישי,4250,סגולה,6621,10:01:00,42.0,12.0
2025,11,שישי,7300,באר שבע צפון,6852,10:01:00,9.0,2.0
2025,10,יום חול,3500,הרצליה,6029,10:02:00,84.0,113.0
2025,10,יום חול,3310,נתניה קריית ספיר,237,10:02:00,635.0,338.0
2025,10,יום חול,4250,סגולה,317,10:02:00,210.0,7.0
2025,10,יום חול,5800,אשדוד עד הלום,6626,10:02:00,221.0,146.0
2025,10,שישי,5800,אשדוד עד הלום,6626,10:02:00,348.0,196.0
2025,10,יום חול,9200,הוד השרון,631,10:02:00,532.0,39.0
2025,10,שישי,3500,הרצליה,6029,10:02:00,110.0,252.0
2025,11,יום חול,9200,הוד השרון,631,10:02:00,732.0,89.0
2025,11,יום חול,4250,סגולה,317,10:02:00,348.0,12.0
2025,11,יום חול,3310,נתניה קריית ספיר,237,10:02:00,1017.0,612.0
2025,11,שישי,3500,הרצליה,6029,10:02:00,136.0,139.0
2025,11,שישי,5800,אשדוד עד הלום,6626,10:02:00,213.0,187.0
2025,10,יום חול,2820,קיסריה פרדס חנה,8131,10:03:00,33.0,2.0
2025,10,יום חול,2300,חוף הכרמל,159,10:03:00,1730.0,303.0
2025,10,יום חול,5900,אשקלון,634,10:03:00,943.0,239.0
2025,11,יום חול,2300,חוף הכרמל,159,10:03:00,1928.0,449.0
2025,10,יום חול,3500,הרצליה,963,10:04:00,376.0,84.0
2025,10,יום חול,5000,לוד,6028,10:04:00,113.0,84.0
2025,10,יום חול,5000,לוד,240,10:04:00,872.0,146.0
2025,10,שישי,5000,לוד,6028,10:04:00,175.0,158.0
2025,11,יום חול,3500,הרצליה,963,10:04:00,504.0,162.0
2025,11,יום חול,5000,לוד,240,10:04:00,1491.0,206.0
2025,11,יום חול,5900,אשקלון,634,10:04:00,1894.0,302.0
2025,11,שישי,5000,לוד,6028,10:04:00,137.0,137.0
2025,10,יום חול,300,פאתי מודיעין,107,10:05:00,2.0,301.0
2025,10,יום חול,1400,קרית מוצקין,111,10:05:00,805.0,128.0
2025,10,יום חול,3400,בית יהושע,237,10:05:00,672.0,85.0
2025,10,יום חול,8700,כפר סבא,631,10:05:00,549.0,71.0
2025,10,יום חול,8600,"נתב""ג",160,10:05:00,1148.0,198.0
2025,11,יום חול,300,פאתי מודיעין,107,10:05:00,7.0,448.0
2025,10,יום חול,8550,להבים רהט,6030,10:05:00,10.0,5.0
2025,10,יום חול,8550,להבים רהט,8030,10:05:00,9.0,2.0
2025,11,יום חול,1400,קרית מוצקין,111,10:05:00,1004.0,223.0
2025,10,שישי,8550,להבים רהט,6030,10:05:00,154.0,10.0
2025,11,יום חול,3400,בית יהושע,237,10:05:00,1037.0,141.0
2025,11,יום חול,8700,כפר סבא,631,10:05:00,793.0,157.0
2025,11,שישי,8550,להבים רהט,6030,10:05:00,109.0,6.0
2025,11,יום חול,8600,"נתב""ג",160,10:05:00,1303.0,223.0
2025,10,יום חול,3310,נתניה קריית ספיר,6229,10:06:00,45.0,19.0
2025,10,יום חול,2200,בת גלים,29,10:06:00,335.0,239.0
2025,10,יום חול,4170,קרית אריה,6621,10:06:00,36.0,10.0
2025,10,שישי,3310,נתניה קריית ספיר,6229,10:06:00,135.0,28.0
2025,10,שישי,4170,קרית אריה,6621,10:06:00,109.0,65.0
2025,11,יום חול,2200,בת גלים,29,10:06:00,563.0,442.0
2025,11,שישי,4170,קרית אריה,6621,10:06:00,93.0,33.0
2025,11,שישי,3310,נתניה קריית ספיר,6229,10:06:00,81.0,32.0
2025,10,יום חול,4170,קרית אריה,317,10:07:00,301.0,97.0
2025,11,יום חול,4170,קרית אריה,317,10:07:00,386.0,156.0
2025,10,יום חול,700,קרית חיים,111,10:08:00,246.0,21.0
2025,10,יום חול,1400,קרית מוצקין,8133,10:08:00,99.0,19.0
2025,10,יום חול,2300,חוף הכרמל,6031,10:08:00,154.0,31.0
2025,10,יום חול,3100,חדרה מערב,409,10:08:00,2079.0,599.0
2025,10,יום חול,4660,חולון וולפסון,632,10:08:00,360.0,199.0
2025,10,יום חול,5010,רמלה,510,10:08:00,377.0,46.0
2025,10,שישי,2300,חוף הכרמל,8031,10:08:00,0.0,34.0
2025,10,יום חול,5800,אשדוד עד הלום,242,10:08:00,2095.0,283.0
2025,10,שישי,2300,חוף הכרמל,6031,10:08:00,528.0,52.0
2025,11,יום חול,700,קרית חיים,111,10:08:00,384.0,30.0
2025,11,יום חול,4660,חולון וולפסון,632,10:08:00,538.0,330.0
2025,11,יום חול,2940,רעננה מערב,319,10:08:00,204.0,56.0
2025,11,יום חול,3100,חדרה מערב,409,10:08:00,2772.0,924.0
2025,11,יום חול,5800,אשדוד עד הלום,242,10:08:00,2161.0,386.0
2025,11,יום חול,5010,רמלה,510,10:08:00,601.0,92.0
2025,11,שישי,2300,חוף הכרמל,8031,10:08:00,18.0,34.0
2025,11,שישי,2300,חוף הכרמל,6031,10:08:00,203.0,27.0
2025,10,יום חול,3400,בית יהושע,6229,10:09:00,44.0,16.0
2025,10,יום חול,3100,חדרה מערב,8131,10:09:00,58.0,19.0
2025,10,שישי,3400,בית יהושע,6229,10:09:00,200.0,49.0
2025,10,יום חול,5150,לוד גני אביב,240,10:09:00,372.0,19.0
2025,11,יום חול,5150,לוד גני אביב,240,10:09:00,647.0,29.0
2025,11,שישי,3400,בית יהושע,6229,10:09:00,236.0,26.0
2025,10,יום חול,1820,אחיהוד,6449,10:10:00,9.0,1.0
2025,10,יום חול,2500,עתלית,6069,10:10:00,0.0,8.0
2025,10,שישי,1820,אחיהוד,6449,10:10:00,21.0,0.0
2025,10,שישי,2500,עתלית,6069,10:10:00,0.0,28.0
2025,11,שישי,2500,עתלית,6069,10:10:00,0.0,7.0
2025,11,שישי,1820,אחיהוד,6449,10:10:00,11.0,0.0
2025,10,יום חול,2100,חיפה מרכז,449,10:11:00,15.0,703.0
2025,10,יום חול,2820,קיסריה פרדס חנה,239,10:11:00,754.0,82.0
2025,10,יום חול,4100,בני ברק,6621,10:11:00,10.0,9.0
2025,10,יום חול,4640,צומת חולון,632,10:11:00,228.0,75.0
2025,10,יום חול,5010,רמלה,6508,10:11:00,13.0,0.0
2025,10,יום חול,5000,לוד,6908,10:11:00,0.0,25.0
2025,10,שישי,5000,לוד,6908,10:11:00,0.0,33.0
2025,10,יום חול,8800,ראש העין צפון,631,10:11:00,550.0,56.0
2025,10,יום חול,5800,אשדוד עד הלום,6232,10:11:00,159.0,29.0
2025,10,שישי,5010,רמלה,6508,10:11:00,49.0,7.0
2025,11,יום חול,2820,קיסריה פרדס חנה,239,10:11:00,1290.0,163.0
2025,10,שישי,4100,בני ברק,6621,10:11:00,17.0,14.0
2025,10,שישי,5800,אשדוד עד הלום,6232,10:11:00,212.0,39.0
2025,10,יום חול,7300,באר שבע צפון,850,10:11:00,52.0,17.0
2025,11,יום חול,2100,חיפה מרכז,449,10:11:00,18.0,948.0
2025,11,יום חול,4640,צומת חולון,632,10:11:00,327.0,120.0
2025,11,יום חול,8800,ראש העין צפון,631,10:11:00,780.0,98.0
2025,11,שישי,5000,לוד,6908,10:11:00,0.0,36.0
2025,11,שישי,5800,אשדוד עד הלום,6232,10:11:00,190.0,39.0
2025,11,יום חול,7300,באר שבע צפון,850,10:11:00,51.0,27.0
2025,11,שישי,5010,רמלה,6508,10:11:00,29.0,16.0
2025,11,שישי,4100,בני ברק,6621,10:11:00,18.0,16.0
2025,10,יום חול,700,קרית חיים,8133,10:12:00,16.0,3.0
2025,10,יום חול,1260,עפולה,6071,10:12:00,79.0,0.0
2025,10,יום חול,1400,קרית מוצקין,411,10:12:00,35.0,44.0
2025,10,יום חול,2300,חוף הכרמל,29,10:12:00,1452.0,153.0
2025,10,יום חול,4100,בני ברק,317,10:12:00,87.0,69.0
2025,10,שישי,1260,עפולה,6071,10:12:00,162.0,5.0
2025,11,יום חול,2300,חוף הכרמל,29,10:12:00,1938.0,251.0
2025,11,יום חול,1400,קרית מוצקין,411,10:12:00,43.0,69.0
2025,11,יום חול,4100,בני ברק,317,10:12:00,74.0,131.0
2025,11,שישי,1260,עפולה,6071,10:12:00,148.0,10.0
2025,10,יום חול,300,פאתי מודיעין,559,10:13:00,457.0,11.0
2025,10,יום חול,2500,עתלית,159,10:13:00,511.0,106.0
2025,10,יום חול,3500,הרצליה,237,10:13:00,468.0,599.0
2025,10,יום חול,5800,אשדוד עד הלום,634,10:13:00,845.0,479.0
2025,10,יום חול,4800,כפר חבד,240,10:13:00,288.0,78.0
2025,10,יום חול,5000,לוד,510,10:13:00,469.0,160.0
2025,11,יום חול,300,פאתי מודיעין,559,10:13:00,607.0,20.0
2025,11,יום חול,2960,רעננה דרום,319,10:13:00,78.0,91.0
2025,11,יום חול,3500,הרצליה,237,10:13:00,624.0,948.0
2025,11,יום חול,5000,לוד,510,10:13:00,583.0,313.0
2025,11,יום חול,2500,עתלית,159,10:13:00,846.0,239.0
2025,11,יום חול,5800,אשדוד עד הלום,634,10:13:00,1546.0,653.0
2025,11,יום חול,4800,כפר חבד,240,10:13:00,437.0,101.0
2025,10,שישי,9000,יבנה מערב,6626,10:14:00,175.0,44.0
2025,10,יום חול,9000,יבנה מערב,6626,10:14:00,86.0,18.0
2025,11,שישי,9000,יבנה מערב,6626,10:14:00,143.0,24.0
2025,10,יום חול,700,קרית חיים,411,10:15:00,14.0,6.0
2025,10,יום חול,7000,קרית גת,30,10:15:00,811.0,169.0
2025,10,יום חול,7000,קרית גת,9030,10:15:00,448.0,55.0
2025,11,יום חול,700,קרית חיים,411,10:15:00,7.0,3.0
2025,11,יום חול,7000,קרית גת,30,10:15:00,1381.0,273.0
2025,10,יום חול,2200,בת גלים,449,10:16:00,11.0,386.0
2025,10,יום חול,5000,לוד,6508,10:16:00,51.0,11.0
2025,10,שישי,5000,לוד,6508,10:16:00,75.0,42.0
2025,11,יום חול,2200,בת גלים,449,10:16:00,11.0,710.0
2025,11,שישי,5000,לוד,6508,10:16:00,99.0,12.0
2025,10,יום חול,3100,חדרה מערב,239,10:17:00,986.0,114.0
2025,10,יום חול,4250,סגולה,631,10:17:00,291.0,7.0
2025,10,יום חול,3500,הרצליה,6229,10:17:00,74.0,49.0
2025,10,שישי,9700,אופקים,6852,10:17:00,0.0,18.0
2025,10,שישי,3500,הרצליה,6229,10:17:00,95.0,101.0
2025,10,יום חול,9700,אופקים,6852,10:17:00,0.0,5.0
2025,11,יום חול,3100,חדרה מערב,239,10:17:00,1140.0,103.0
2025,11,יום חול,4250,סגולה,631,10:17:00,426.0,12.0
2025,11,שישי,9700,אופקים,6852,10:17:00,0.0,21.0
2025,11,יום חול,9200,הוד השרון,319,10:17:00,353.0,68.0
2025,11,שישי,3500,הרצליה,6229,10:17:00,106.0,72.0
2025,10,יום חול,2100,חיפה מרכז,73,10:18:00,24.0,2444.0
2025,10,יום חול,3300,נתניה,8131,10:18:00,122.0,35.0
2025,10,יום חול,5410,יבנה מזרח,242,10:18:00,370.0,50.0
2025,11,יום חול,2100,חיפה מרכז,73,10:18:00,49.0,2590.0
2025,11,יום חול,5410,יבנה מזרח,242,10:18:00,531.0,85.0
2025,10,יום חול,5150,לוד גני אביב,510,10:19:00,198.0,10.0
2025,11,יום חול,5150,לוד גני אביב,510,10:19:00,249.0,23.0
2025,10,יום חול,2500,עתלית,6031,10:20:00,52.0,9.0
2025,10,שישי,2500,עתלית,6031,10:20:00,72.0,13.0
2025,11,שישי,2500,עתלית,8031,10:20:00,2.0,7.0
2025,11,שישי,2500,עתלית,6031,10:20:00,24.0,4.0
2025,11,יום חול,8700,כפר סבא,319,10:20:00,468.0,119.0
2025,10,יום חול,300,פאתי מודיעין,8129,10:21:00,0.0,20.0
2025,10,שישי,300,פאתי מודיעין,6129,10:21:00,2.0,53.0
2025,11,שישי,300,פאתי מודיעין,6129,10:21:00,1.0,43.0
2025,10,יום חול,1400,קרית מוצקין,6449,10:22:00,9.0,4.0
2025,10,יום חול,1500,עכו,161,10:22:00,1098.0,154.0
2025,10,יום חול,4170,קרית אריה,631,10:22:00,381.0,120.0
2025,10,יום חול,5150,לוד גני אביב,6508,10:22:00,43.0,3.0
2025,10,יום חול,7000,קרית גת,8030,10:22:00,80.0,19.0
2025,10,יום חול,7000,קרית גת,6030,10:22:00,41.0,6.0
2025,10,שישי,5150,לוד גני אביב,6508,10:22:00,108.0,2.0
2025,10,יום חול,9800,"רשל""צ משה דיין",6626,10:22:00,110.0,55.0
2025,10,שישי,1400,קרית מוצקין,6449,10:22:00,66.0,14.0
2025,10,שישי,7000,קרית גת,6030,10:22:00,211.0,48.0
2025,10,שישי,9800,"רשל""צ משה דיין",6626,10:22:00,135.0,116.0
2025,11,יום חול,1500,עכו,161,10:22:00,1453.0,168.0
2025,11,יום חול,4170,קרית אריה,631,10:22:00,506.0,131.0
2025,11,שישי,9800,"רשל""צ משה דיין",6626,10:22:00,95.0,104.0
2025,11,שישי,1400,קרית מוצקין,6449,10:22:00,20.0,10.0
2025,11,שישי,5150,לוד גני אביב,6508,10:22:00,116.0,6.0
2025,11,שישי,7000,קרית גת,6030,10:22:00,148.0,35.0
2025,10,יום חול,2200,בת גלים,73,10:23:00,19.0,385.0
2025,10,יום חול,5410,יבנה מזרח,6232,10:23:00,27.0,6.0
2025,11,יום חול,2200,בת גלים,73,10:23:00,32.0,646.0
2025,10,שישי,5410,יבנה מזרח,6232,10:23:00,39.0,9.0
2025,11,שישי,5410,יבנה מזרח,6232,10:23:00,48.0,6.0
2025,10,יום חול,400,מודיעין מרכז,558,10:24:00,0.0,434.0
2025,10,יום חול,2940,רעננה מערב,633,10:24:00,197.0,89.0
2025,10,יום חול,2300,חוף הכרמל,449,10:24:00,0.0,220.0
2025,10,יום חול,3400,בית יהושע,8131,10:24:00,20.0,18.0
2025,10,יום חול,5200,רחובות,242,10:24:00,1784.0,496.0
2025,10,יום חול,9000,יבנה מערב,634,10:24:00,1027.0,137.0
2025,11,יום חול,400,מודיעין מרכז,558,10:24:00,0.0,506.0
2025,11,יום חול,2940,רעננה מערב,633,10:24:00,298.0,101.0
2025,11,יום חול,2300,חוף הכרמל,449,10:24:00,0.0,336.0
2025,11,יום חול,5200,רחובות,242,10:24:00,1949.0,707.0
2025,11,יום חול,9000,יבנה מערב,634,10:24:00,1400.0,244.0
2025,10,יום חול,700,קרית חיים,6449,10:25:00,4.0,2.0
2025,10,יום חול,1500,עכו,6033,10:25:00,17.0,2.0
2025,10,יום חול,1500,עכו,8033,10:25:00,23.0,6.0
2025,10,יום חול,2100,חיפה מרכז,111,10:25:00,2487.0,419.0
2025,10,שישי,1500,עכו,6033,10:25:00,229.0,30.0
2025,10,שישי,1500,עכו,8033,10:25:00,25.0,3.0
2025,10,שישי,700,קרית חיים,6449,10:25:00,21.0,3.0
2025,11,יום חול,2100,חיפה מרכז,111,10:25:00,3058.0,500.0
2025,11,שישי,1500,עכו,8033,10:25:00,50.0,21.0
2025,11,שישי,1500,עכו,6033,10:25:00,89.0,28.0
2025,11,שישי,700,קרית חיים,6449,10:25:00,11.0,7.0
2025,10,יום חול,2800,בנימינה,159,10:26:00,2011.0,708.0
2025,10,יום חול,4690,בת ים קוממיות,6626,10:26:00,46.0,26.0
2025,10,שישי,4690,בת ים קוממיות,6626,10:26:00,66.0,43.0
2025,11,יום חול,2800,בנימינה,159,10:26:00,2152.0,940.0
2025,11,יום חול,8800,ראש העין צפון,319,10:26:00,475.0,43.0
2025,11,שישי,4690,בת ים קוממיות,6626,10:26:00,43.0,35.0
2025,10,יום חול,3300,נתניה,239,10:27:00,2515.0,358.0
2025,10,יום חול,3500,הרצליה,409,10:27:00,661.0,1061.0
2025,10,יום חול,6150,קרית מלאכי,9030,10:27:00,214.0,33.0
2025,10,יום חול,4100,בני ברק,631,10:27:00,128.0,82.0
2025,10,יום חול,6150,קרית מלאכי,30,10:27:00,345.0,59.0
2025,10,יום חול,9700,אופקים,850,10:27:00,0.0,133.0
2025,11,יום חול,3300,נתניה,239,10:27:00,2838.0,563.0
2025,11,יום חול,4100,בני ברק,631,10:27:00,146.0,149.0
2025,11,יום חול,6150,קרית מלאכי,30,10:27:00,553.0,114.0
2025,11,יום חול,3500,הרצליה,409,10:27:00,1067.0,1598.0
2025,11,יום חול,9700,אופקים,850,10:27:00,0.0,118.0
2025,10,יום חול,2960,רעננה דרום,633,10:28:00,72.0,99.0
2025,10,יום חול,2100,חיפה מרכז,8133,10:28:00,56.0,43.0
2025,10,שישי,8600,"נתב""ג",6128,10:28:00,283.0,63.0
2025,11,יום חול,2960,רעננה דרום,633,10:28:00,92.0,140.0
2025,11,שישי,8600,"נתב""ג",6128,10:28:00,133.0,21.0
2025,10,יום חול,1240,כפר יהושע,6071,10:29:00,28.0,7.0
2025,10,יום חול,2300,חוף הכרמל,73,10:29:00,10.0,494.0
2025,10,שישי,1240,כפר יהושע,6071,10:29:00,42.0,17.0
2025,10,יום חול,8600,"נתב""ג",730,10:29:00,1374.0,884.0
2025,10,יום חול,8600,"נתב""ג",8128,10:29:00,532.0,0.0
2025,11,יום חול,2300,חוף הכרמל,73,10:29:00,15.0,552.0
2025,11,שישי,1240,כפר יהושע,6071,10:29:00,31.0,20.0
2025,11,יום חול,8600,"נתב""ג",730,10:29:00,1371.0,1038.0
2025,10,יום חול,2200,בת גלים,111,10:30:00,512.0,319.0
2025,10,יום חול,5300,באר יעקב,242,10:30:00,524.0,90.0
2025,11,יום חול,2200,בת גלים,111,10:30:00,811.0,594.0
2025,11,יום חול,5300,באר יעקב,242,10:30:00,763.0,146.0
2025,10,יום חול,5200,רחובות,6232,10:31:00,223.0,64.0
2025,10,יום חול,9650,נתיבות,6628,10:31:00,71.0,2.0
2025,10,שישי,9650,נתיבות,6628,10:31:00,90.0,4.0
2025,10,שישי,5200,רחובות,6232,10:31:00,366.0,73.0
2025,11,שישי,5200,רחובות,6232,10:31:00,310.0,93.0
2025,11,שישי,9650,נתיבות,6628,10:31:00,79.0,3.0
2025,10,יום חול,1400,קרית מוצקין,161,10:32:00,956.0,139.0
2025,10,יום חול,3310,נתניה קריית ספיר,239,10:32:00,500.0,250.0
2025,10,יום חול,9200,הוד השרון,633,10:32:00,418.0,90.0
2025,10,יום חול,9800,"רשל""צ משה דיין",634,10:32:00,882.0,376.0
2025,11,יום חול,1400,קרית מוצקין,161,10:32:00,1024.0,175.0
2025,11,יום חול,3310,נתניה קריית ספיר,239,10:32:00,735.0,498.0
2025,11,יום חול,4250,סגולה,319,10:32:00,217.0,21.0
2025,11,יום חול,9200,הוד השרון,633,10:32:00,455.0,124.0
2025,11,יום חול,9800,"רשל""צ משה דיין",634,10:32:00,1258.0,535.0
2025,10,יום חול,2200,בת גלים,8133,10:33:00,103.0,29.0
2025,10,יום חול,3400,בית יהושע,6511,10:33:00,26.0,1.0
2025,10,יום חול,3500,הרצליה,8131,10:33:00,103.0,95.0
2025,10,שישי,3400,בית יהושע,6511,10:33:00,178.0,2.0
2025,11,שישי,3400,בית יהושע,6511,10:33:00,146.0,2.0
2025,10,יום חול,4660,חולון וולפסון,6626,10:34:00,52.0,17.0
2025,10,יום חול,5800,אשדוד עד הלום,636,10:34:00,1326.0,284.0
2025,10,שישי,4660,חולון וולפסון,6626,10:34:00,67.0,45.0
2025,11,שישי,4660,חולון וולפסון,6626,10:34:00,56.0,46.0
2025,11,יום חול,5800,אשדוד עד הלום,636,10:34:00,1545.0,349.0
2025,10,יום חול,300,פאתי מודיעין,157,10:35:00,7.0,210.0
2025,10,יום חול,700,קרית חיים,161,10:35:00,229.0,19.0
2025,10,יום חול,1400,קרית מוצקין,8033,10:35:00,18.0,13.0
2025,10,יום חול,1400,קרית מוצקין,6033,10:35:00,11.0,5.0
2025,10,יום חול,3400,בית יהושע,239,10:35:00,1118.0,107.0
2025,10,שישי,1400,קרית מוצקין,6033,10:35:00,149.0,46.0
2025,10,יום חול,8600,"נתב""ג",110,10:35:00,1546.0,245.0
2025,10,יום חול,8700,כפר סבא,633,10:35:00,538.0,137.0
2025,11,יום חול,700,קרית חיים,161,10:35:00,372.0,32.0
2025,11,יום חול,3400,בית יהושע,239,10:35:00,1527.0,152.0
2025,11,יום חול,300,פאתי מודיעין,157,10:35:00,5.0,286.0
2025,10,שישי,1400,קרית מוצקין,8033,10:35:00,7.0,10.0
2025,11,יום חול,8600,"נתב""ג",110,10:35:00,1449.0,235.0
2025,11,שישי,1400,קרית מוצקין,6033,10:35:00,58.0,17.0
2025,11,יום חול,8700,כפר סבא,633,10:35:00,623.0,173.0
2025,11,שישי,1400,קרית מוצקין,8033,10:35:00,10.0,21.0
2025,10,יום חול,2800,בנימינה,6031,10:36:00,205.0,114.0
2025,10,יום חול,2300,חוף הכרמל,111,10:36:00,2147.0,213.0
2025,10,יום חול,6900,מזכרת בתיה,30,10:36:00,444.0,91.0
2025,10,יום חול,6900,מזכרת בתיה,9030,10:36:00,275.0,31.0
2025,10,יום חול,5000,לוד,242,10:36:00,779.0,463.0
2025,10,שישי,2800,בנימינה,6031,10:36:00,371.0,270.0
2025,11,יום חול,2300,חוף הכרמל,111,10:36:00,2632.0,300.0
